Company,Funding ($M),OTE,Title,Segment,HQ,Remote,RepVue,Industry,Job Posting URL,Date Added,Posted,Location,Status
VSP Vision,,,Inside Sales Account Executive,Unspec,,Y,,Insurance,https://vsp.wd1.myworkdayjobs.com/vspvisioncareers/job/Remote-US/Inside-Sales-Account-Executive_R-9865,2026-08-15,2026-08-12,Remote,Verified
Adapt API,,$200K-$240K printed as BASE (posting explicitly states base comp range) + equity; uncapped commission on top,Mid-Market Account Executive,MM,,N,,InsurTech,https://jobs.ashbyhq.com/adapt/f188a6b1-a99b-4534-b476-3ee2d92fa566,2026-08-15,2026-08-11,SF,Verified
Brightmetrics,,Base $100K; OTE $165K-$180K at quota (uncapped above),SaaS Account Executive - Contact Center and UC Analytics,Unspec,,Y,,Contact Center Software,https://jobs.workable.com/view/mHaf2ryS9qHT7KVoLMX2r5/saas-account-executive---contact-center-and-uc-analytics-(remote%2C-east-us)-in-united-states-at-brightmetrics,2026-08-15,2026-07-29,Remote,Verified
Enumerate,12,"$80,000-$200,000 as printed (base/OTE not distinguished in posting)",Account Executive,Unspec,,Y,70,Property Management,https://job-boards.greenhouse.io/enumerate/jobs/4364899009,2026-08-15,2026-08-12,Remote,Verified
FSI,10,"$250,000-$275,000 OTE as printed",Account Executive - Northeast Region,Unspec,,Y,,Healthcare Technology,http://fsiservices.applytojob.com/apply/KrqMTL8eFH/Account-Executive-Northeast-Region,2026-08-15,2026-08-06,Remote,Verified
Harris Computer,,Base $110K + commission; OTE up to $220K,(Remote) Sr Account Executive,Ent,,Y,65,Software Development,https://harriscomputer.wd3.myworkdayjobs.com/1/job/Vermont-United-States/XMLNAME--Remote--Sr-Account-Executive_R0045622-9,2026-08-15,2026-08-04 (posted '11 days ago' per Workday),Remote,Verified
Kodex,21,Not stated in posting; deals valued $250K+,Strategic Account Executive,Ent,,Y,,Legal Tech,https://jobs.ashbyhq.com/kodex/84ea975f-64c1-4b7f-a57c-d6d1e4ba7454,2026-08-15,2026-08-13,Remote,Verified
LlamaIndex,19,Not stated in posting,Mid-Market Account Executive,MM,,N,,Artificial Intelligence,https://jobs.ashbyhq.com/llamaindex/0486163a-cb3a-4291-a18f-40a92389b7ad,2026-08-15,"2026-07-21 (lead date; current job ID differs from stale lead ID, role was reposted)",SF,Verified
Revivn,,"OTE $140,000-$170,000/year, base+commission, uncapped",MidMarket Account Executive,MM,,N,,,https://job-boards.greenhouse.io/revivn/jobs/5211796007,2026-08-15,2026-08-13,NYC,Verified
Skimmer,74,$60K-$130K + Commission as printed,Account Executive (Multi Product),Unspec,,Y,,Software,https://jobs.ashbyhq.com/skimmer/d068a47a-f90c-4c19-9f8e-4965f7c41753,2026-08-15,2026-07-21,Remote,Verified
Suki,70,"OTE $315K-$325K (CA range, excl. bonus/equity)",Account Executive (East Remote),Ent,,Y,,Healthcare Technology,https://www.suki.ai/open-positions?gh_jid=7814703003,2026-08-15,2026-07-23,Remote,Verified
Usercentrics,42,"OTE $300K-$320K, 50/50 base/variable split",Enterprise Account Executive - MCP Manager,Ent,,N,,Privacy Technology,https://jobs.workable.com/view/jScUATmj5Wjf8AdPUyTQDG/hybrid-enterprise-account-executive---mcp-manager-in-new-york-at-usercentrics,2026-08-15,2026-08-14,NYC,Verified
VTS,125,"Base $110,000-$130,000; OTE $270,000-$290,000",Account Executive,Unspec,,N,76,Real Estate,https://job-boards.greenhouse.io/vts/jobs/4654703005,2026-08-15,"verified live 2026-08-15 (lead's LA posting date 2026-07-16; this is the NY req, separate job id)",NYC,Verified
aPriori Technologies,109,,Enterprise Account Executive,Ent,,N,,Manufacturing Software,https://recruiting.paylocity.com/Recruiting/Jobs/Details/4355101,2026-08-15,2026-07-30,Boston,Verified
BinSentry,50,"$135,000-155,000 base + variable + equity",Account Executive - Milling,Unspec,,Y,,Agriculture Technology,https://binsentry.bamboohr.com/careers/277,2026-08-15,2026-07-27,Remote,Verified
Broccoli,25,$220K-260K salary + Commission + Equity (label says salary; figure is high enough it may be mislabeled OTE),"Account Executive, Mid-Market",MM,,Y,,Software,https://jobs.ashbyhq.com/broccoli/f7d90a19-587a-476c-9c08-9e11f13207a0,2026-08-15,2026-08-14,Remote,Verified
Chaos,,,Account Executive (m/f/d),Ent,,N,,Software,https://careers.chaos.com/o/account-executive-5,2026-08-15,2026-08-07,Boston,Verified
Codes Health,0,$100K-125K base salary + commission + early-stage equity,Account Executive,Ent,,N,,Health Tech,https://jobs.ashbyhq.com/codes-health/28298c37-8b12-4c96-8387-4cf4fd18f115,2026-08-15,2026-08-03,NYC,Verified
Deepwatch,180,,Senior Account Executive - NorthEast,Ent,,Y,74,Cybersecurity,https://www.deepwatch.com/current-job-openings/?gh_jid=4721375005,2026-08-15,2026-08-05,Remote,Verified
Hedra,32,,Account Executive,Ent,,N,,Artificial Intelligence,https://jobs.ashbyhq.com/hedra/a6ebd151-a8f8-4350-b5fc-e94f28df6c25,2026-08-15,2026-07-22,SF,Verified
Konica Minolta Business Solutions U.S.A.,,,Named Account Executive,Unspec,,N,,Information Technology,https://careers.konicaminoltaus.com/jobs/12972/job,2026-08-15,2026-07-31,Denver,Verified
Luma AI,900,,Enterprise Account Executive,Ent,,Y,,Artificial Intelligence,https://jobs.ashbyhq.com/lumaai/a3df1949-1415-47ec-b189-35f8ccd74517,2026-08-15,2026-07-24,Remote,Verified
Perseus Group,,"$50,000-60,000 base (US) + uncapped commission",Account Executive,SMB,,Y,,Software,https://talentmanagementsolution.wd3.myworkdayjobs.com/perseus-careers/job/Remote---USA/Account-Executive_R51655,2026-08-15,2026-08-10,Remote,Verified
Rightworks,13,"$110,000-140,000 base + up to $120,000 commission",Strategic Account Executive,SMB,,Y,73,Cloud Computing,http://rightworks.applytojob.com/apply/4yqrGq0tYo/Strategic-Account-Executive,2026-08-15,2026-07-17,Remote,Verified
Summit K12,,"$80,000-120,000/year",Account Executive (California),Unspec,,Y,,EdTech,https://summitk12.pinpointhq.com/en/postings/98bbd57e-234c-491c-ba41-d771f90c71a6,2026-08-15,2026-08-13,Remote,Verified
UWorld,,"$100,000-150,000 base + commission",Account Executive - Field Based Sales (Nursing Education),Unspec,,N,64,Education Technology,https://apply.workable.com/j/81334815E3,2026-08-15,2026-08-03,Boston,Verified
Advisor360°,1000,"$150,000-$174,000 (posting states base salary; commission and equity additional)",Enterprise Account Executive,Ent,,Y,,Fintech,https://ats.rippling.com/advisor360-llc/jobs/e69d557a-6e05-4ddb-a865-c2b35b25e762,2026-08-15,2026-08-13,Remote,Verified
Archipelago,34,"$110,000-$150,000 base (CA/NY range) plus incentive compensation",Customer Account Executive,Ent,,N,,InsurTech,https://job-boards.greenhouse.io/onarchipelago/jobs/4705251006,2026-08-15,2026-08-14,NYC,Verified
Blackbird.AI,28,"$110,000-$150,000 base (New York range)",Account Executive,Ent,,N,,Cybersecurity,https://jobs.workable.com/view/7CBs5iwVdbSb6wyrD12FDW/hybrid-account-executive-in-new-york-at-blackbird.ai,2026-08-15,2026-07-23,NYC,Verified
Charta Health,22,"$80,000-$300,000",Account Executive,Unspec,,N,,Healthcare Technology,https://jobs.ashbyhq.com/chartahealth/d368ddbb-f72a-4871-b4db-ff50519d97b0,2026-08-15,2026-07-16,SF,Verified
Defendify,1,,Account Executive,Unspec,,Y,,Cybersecurity,https://defendify.breezy.hr/p/df8556edccb2-account-executive,2026-08-15,2026-08-11,Remote,Verified
Estuary,17,,Account Executive,Unspec,,Y,,Data Infrastructure,https://estuary.dev/careers/,2026-08-15,2026-08-13,Remote,Verified
Hello Patient,22,"$250,000-$300,000",Enterprise Account Executive,Ent,,Y,,Healthcare Technology,https://jobs.ashbyhq.com/hellopatient/fb18573e-3ff3-4f49-953c-847bf199c76d,2026-08-15,2026-08-14,Remote,Verified
Krea,47,,Account Executive,Unspec,,N,,Artificial Intelligence,https://jobs.ashbyhq.com/krea/51147433-f794-42e9-9c65-15b84dfac514,2026-08-15,2026-08-05,SF,Verified
Lumin Digital,115,"$145,000-$165,000",Senior Account Executive,Unspec,,Y,,Financial Technology,https://jobs.ashbyhq.com/lumin-digital/584ca69e-6c7a-426c-be08-614f5ef73e53,2026-08-15,2026-07-21,Remote,Verified
Omnifold,,,Sales Account Executive - East Region,Ent,,Y,,Logistics,https://jobs.ashbyhq.com/omnifold/64cc16de-c854-4316-af1a-41f65f12b765,2026-08-15,2026-07-16,Remote,Verified
Quizlet,30,"$136,000-$178,500",Sr Account Executive,Unspec,,Y,,EdTech,https://jobs.ashbyhq.com/quizlet-inc/5672c2c0-9f16-427a-ad5b-f31848bb1714,2026-08-15,2026-08-06,Remote,Verified
Rimes,,"$130,000-$150,000 base (posting states base salary; role also carries an uncapped commission on a $500K-$1M ARR quota)",Account Executive,Ent,,N,,Financial Services,https://job-boards.greenhouse.io/rimestechnologies/jobs/6143001004,2026-08-15,2026-08-13,NYC,Verified
SmartBear,350,"$120,000 base + on-target commission (uncapped, with accelerators)",Account Executive II - ReadyAPI,MM/Ent,,N,,Software Development,https://job-boards.greenhouse.io/smartbear/jobs/7828016003,2026-08-15,2026-08-07,Boston,Verified
sunday,165,"$145,000-$180,000 (posting states 'Base + OTE')",Account Executive - NYC,SMB,,N,66,Fintech,https://careers.sundayapp.com/jobs/8217921-account-executive-nyc,2026-08-15,2026-08-13,NYC,Verified
Transform AI,,"$140,000-$240,000 OTE (posting states OTE) plus founding-team equity",Founding Account Executive,Ent,,Y,,Enterprise Software,https://boards.greenhouse.io/transform/jobs/4322547009?gh_jid=4322547009,2026-08-15,2026-07-17,Remote,Verified
Valsoft,150,"""Competitive base salary + commission + bonus structure"" (no number given)","Account Executive, Restaurant",SMB,,Y,,Software,https://jobs.workable.com/view/petxVYrTyPeGi4UnyCpFMw/remote-account-executive%2C-restaurant-in-san-francisco-at-valsoft-corporation,2026-08-15,2026-07-23,Remote,Verified
WellSky,3000,,"Account Executive IV - Human & Social Services (SaaS, State Gov Agencies)",Unspec,,Y,74,Healthcare Technology,https://wellsky.wd1.myworkdayjobs.com/wellskycareers/job/Remote---US/Account-Executive-IV---Human---Social-Services--SaaS--State-Gov-Agencies-_JR5096,2026-08-15,2026-08-13,Remote,Verified
Aeqium,,"$200,000-$250,000 OTE (50/50 base/commission split)",Account Executive,MM,,N,,,https://www.aeqium.com/careers/account-executive,2026-08-15,not dated on page,SF,Verified
Artos,0,"$340,000-$440,000",Founding Account Executive,Ent,,N,,Biotechnology,https://jobs.ashbyhq.com/artosai/1375712f-4dc4-4890-9972-8faf857b6a3f,2026-08-15,2026-07-17,SF,Verified
Deque Systems,,,Enterprise Account Executive,Ent,,Y,73,Software,https://www.deque.com/careers/enterprise-account-executive-3/,2026-08-15,not dated on page,Remote,Verified
Euler,,,Account Executive,Unspec,,Y,,SaaS,https://euler.breezy.hr/p/34ff62b5226d-account-executive,2026-08-15,2026-07-16,Remote,Verified
Internet Brands,2000,"$57,500 base + uncapped commission (avg total $106,292, top performer $175,800)",Account Executive,SMB,,Y,,Internet Media,https://jobs.jobvite.com/internetbrands/job/oJxAAfwa?nl=1&fr=true,2026-08-15,2026-08-03,Remote,Verified
Luzid,3,,"Founding Account Executive (posted as ""GTM (North America)"")",MM,,N,,Enterprise Software,https://jobs.ashbyhq.com/luzid/a1f70f01-5710-423d-aa9d-6008c31246a1,2026-08-15,2026-07-25,SF,Verified
Mondrio,,"$200,000-$250,000 OTE (base + commission)",Founding Enterprise Account Executive,Ent,,N,,Enterprise Software,https://ats.rippling.com/mondrio/jobs/9dbd8efe-bb74-468c-b4b2-b5ccb82d9f4e,2026-08-15,2026-07-17,SF,Verified
Opal Security,32,"$260,000-$300,000",Enterprise Account Executive - Bay Area,Ent,,N,,Cybersecurity,https://jobs.ashbyhq.com/opal/5ad5c4cb-1987-4896-9bd9-763f9ca00f3a,2026-08-15,2026-08-12,SF,Verified
Pitney Bowes,,,"Enterprise Account Executive, Sales Hunter - Government (Remote - Buffalo, New York)",Ent,,Y,69,Logistics & Supply Chain,https://pitneybowes.wd1.myworkdayjobs.com/pbcareers/job/US-NY-Remote/Enterprise-Account-Executive--Sales-Hunter---Government--Remote---Buffalo--New-York-_R22064,2026-08-15,2026-07-23,Remote,Verified
RXNT,,"$55,000 - $150,000 / year (wide range suggests OTE, not stated explicitly)","Account Executive, Growth Team",Unspec,,Y,,Health Tech,https://jobs.rxnt.com/en/postings/3116d3ea-bbd9-455f-8d08-4222ce51c3e8,2026-08-15,2026-08-03,Remote,Verified
Vecna Robotics,14,"$120,000 - $172,500 base + monthly commission",Senior Strategic Account Executive,Ent,,Y,,Robotics,https://recruitingbypaycor.com/career/JobIntroduction.action?clientId=8a7883d066998dd60166a3122fb873a0&id=8a78839f9f4435e9019f6cc86f7e62d2&source=&lang=en,2026-08-15,2026-07-17,Remote,Verified
Affinity,80,,Strategic Account Executive,Ent,,N,,Customer Relationship Management,https://jobs.ashbyhq.com/affinity.co/0c22daf4-4572-4f66-8652-66a6bb447dd8,2026-08-15,,NYC,Verified
Check Point Software Technologies,,,"Enterprise Account Executive, AI Security",Ent,,Y,,Cybersecurity,https://jobs.smartrecruiters.com/CheckPointSoftwareTechnologies2/744000140007409-enterprise-account-executive-ai-security,2026-08-15,2026-07-27,Remote,Verified
Diffusely,12,,Senior Account Executive - SaaS Automotive (West Coast USA),Unspec,,Y,,Artificial Intelligence,https://carcutter.teamtailor.com/jobs/8215786-senior-account-executive-saas-automotive-west-coast-usa,2026-08-15,2026-08-13,Remote,Verified
ezCater,100,"$115,000 OTE","Account Executive, Meal Program (Remote)",Unspec,,Y,70,Food Technology,https://job-boards.greenhouse.io/ezcaterinc/jobs/5192570007,2026-08-15,2026-07-21,Remote,Verified
Invicti,625,,Enterprise Account Executive,Ent,,N,,Cybersecurity,https://apply.workable.com/j/7289A239F5,2026-08-15,2026-07-27,Austin,Verified
Lyric,44,"$300,000-$320,000 OTE (50/50 split)",Enterprise Account Executive,Ent,,Y,,Supply Chain Technology,https://jobs.ashbyhq.com/lyric/bd834e1f-3499-4c5c-9302-74d017807618,2026-08-15,2026-08-10,Remote,Verified
MonetizeMore,,,Senior Account Executive - Americas,Unspec,,Y,,AdTech,http://monetizem.applytojob.com/apply/nj8sMxyUV5/Senior-Account-Executive-Americas,2026-08-15,2026-07-16,Remote,Verified
OpenRouter,40,"$280,000-$300,000 OTE",Account Executive,MM,,Y,,Artificial Intelligence,https://jobs.ashbyhq.com/openrouter/22d85a56-5500-40a5-9913-c98558d77f41,2026-08-15,2026-07-16,Remote,Verified
Playlist,785,,Corporate Account Executive - San Francisco,MM,,N,,Fitness & Wellness,https://www.playlist.com/careers/opportunities/4703671006?gh_jid=4703671006,2026-08-15,2026-08-10,SF,Verified
Qureos,5,,Account Executive - Public Sector (SLED),Ent,,N,,Recruitment Technology,https://jobs.qureos.com/jobs/8080624-account-executive-public-sector-sled,2026-08-15,2026-07-16,NYC,Verified
Trellix,5200,"$300,000-$335,000 OTE",Majors Account Executive,Ent,,N,73,Cybersecurity,https://trellix.wd1.myworkdayjobs.com/EnterpriseCareers/job/US-Colorado-Denver/Majors-Account-Executive_JR0037767,2026-08-15,2026-07-17 (posted 15 days ago per JSON),Denver,Verified
Verint,2000,,Account Executive (Mid Atlantic),Unspec,,Y,,Enterprise Software,https://fa-epcb-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/requisitions/job/4110,2026-08-15,2026-07-16,Remote,Verified
Assembly Software,3,,Account Executive,Unspec,,Y,72,Legal Technology,https://ats.rippling.com/assembly-software/jobs/93ea3477-9db4-4c55-91a1-374bda8da64b,2026-08-15,2026-08-03,Remote,Verified
Candex,33,,Account Executive - Tail (new logo),Unspec,,Y,,FinTech,https://jobs.ashbyhq.com/candex/5261acfc-718f-4eef-8f2e-f2c350b30063,2026-08-15,2026-08-11,Remote,Verified
Checkmate,,,Senior Account Executive (eCommerce brands focus),SMB,,Y,,E-commerce,https://jobs.workable.com/view/swU346Tw5C8meNEQicfU9c/remote-senior-account-executive-(ecommerce-brands-focus)-in-united-states-at-mate.,2026-08-15,2026-08-04,Remote,Verified
Connection,,"$108,500-$140,950 (as printed; not labeled base vs OTE)",Microsoft Strategic Account Executive,Ent,,Y,67,IT Services,https://careers-connection.icims.com/jobs/10629/strategic-account-executive/job,2026-08-15,2026-08-05,Remote,Verified
Digi International,,"$160,000-$250,000 (stated as base + commission target)","Strategic Sales Account Executive, SmartSense (Northeast US, Remote) - Food Service",Ent,,Y,,Internet of Things (IoT),https://recruiting2.ultipro.com/dig1008digi/JobBoard/bf7d79dc-5bb9-447e-be77-bc5713185792/OpportunityDetail?opportunityId=bbb295b3-5486-4375-991c-d62b4962c68b,2026-08-15,2026-07-23,Remote,Verified
Genspark,100,,"Account Executive, Mid-Market (Commercial Sales)",MM,,N,,Artificial Intelligence,https://jobs.ashbyhq.com/genspark/66d09db5-de27-4d48-9edc-9b20dca2e05e,2026-08-15,2026-08-13,NYC,Verified
Hubexo,,"$80,000 base | $140,000 OTE",Account Executive - Latirra Spec,Unspec,,Y,,Construction Technology,https://jobs.dayforcehcm.com/en-GB/hubexo/124773/jobs/1156,2026-08-15,2026-07-21,Remote,Verified
IQGeo,444,"~$125K (per search result; not independently confirmed on ATS page, which returned 403 to WebFetch)",Strategic Account Executive - Utilities,Ent,,N,,Software,https://iqgeo.bamboohr.com/careers/399,2026-08-15,2026-07-17,Denver,Verified
Latent Health,50,"$200,000 base + $200,000 OTE commission (uncapped)",Strategic Account Executive,Ent,,N,,Healthcare Technology,https://jobs.ashbyhq.com/latent/f6a66e80-8d05-4018-b986-0504303693f6,2026-08-15,2026-08-10,NYC,Verified
M7 Health,10,,Account Executive,Ent,,Y,,Healthcare Technology,https://jobs.ashbyhq.com/m7health/f8b999f1-88a9-49a6-9971-498a8b6b46c0,2026-08-15,2026-07-21,Remote,Verified
Motus,1800,"$70,000 base","Account Executive, Commercial",SMB,,Y,75,Software,https://job-boards.greenhouse.io/motus/jobs/8111999,2026-08-15,2026-08-07,Remote,Verified
PlayOn! Sports,,,Account Executive (National Advertising Sales),Unspec,,N,,Sports Technology,https://job-boards.greenhouse.io/playonsports/jobs/4332169009,2026-08-15,2026-07-28,NYC,Verified
Radware,,"$200,000-$250,000 (stated as including annual on-target commission)",Commercial Account Executive,MM,,Y,74,Cybersecurity,https://radware.taleo.net/careersection/ex/jobdetail.ftl?job=2600007Y&lang=en,2026-08-15,2026-08-05,Remote,Verified
Soulside AI,3,,Account Executive,Unspec,,Y,,Healthtech,https://jobs.ashbyhq.com/soulside%20ai/743c2e15-0587-4ddc-8c66-057eab76c937,2026-08-15,2026-08-07,Remote,Verified
Surgimate,,"Base $110,000 / OTE $220,000",Account Executive,Unspec,,Y,,Healthcare Technology,https://jobs.ashbyhq.com/surgimate/4264e1ca-1e19-4e77-a467-376748b6ab6a,2026-08-15,2026-08-05,Remote,Verified
Tribute Technology,1000,,Solution Account Executive #611265,Unspec,,Y,,Software,https://recruit.hirebridge.com/v3/careercenter/v2/details.aspx?jid=611265&cid=8268&locvalue=1020&bid=1,2026-08-15,2026-08-03,Remote,Verified
Veritus,10,"$80,000-$110,000",Founding Account Executive,SMB,,N,,Fintech,https://jobs.ashbyhq.com/veritus/d798cb36-22bb-4770-a7c5-1de768d9b821,2026-08-15,2026-07-29,SF,Verified
AI Fund,190,,Account Executive,MM,,Y,,Venture Capital,https://jobs.lever.co/AIFund/3699a783-917b-478d-9f65-d7cffd99fab2,2026-08-15,2026-07-24,Remote,Verified
Assured,6,OTE $180K-$260K + Equity + Commission,"Account Executive, Enterprise",Ent,,N,,Healthcare Technology,https://jobs.ashbyhq.com/assured-health/8112bc8a-b5d8-4ee1-b3b2-79e0c61feeef,2026-08-15,2026-07-21,NYC,Verified
Canva,8,,SMB Account Executive,SMB,,N,76,Graphic Design Software,https://jobs.smartrecruiters.com/Canva/6000000001306041-smb-account-executive,2026-08-15,2026-08-12,Austin,Verified
